length,layer,metric,count,min,p01,p10,median,p90,p99,max
4096,2,adjoint_bound_usage,384,0.6146526711830276,0.6210040173566758,0.6994549095651662,0.7615083461433556,0.8310894284941304,0.853616967141011,0.8575440270604217
4096,3,q,384,0.8773477673530579,0.8773477673530579,0.8843401670455933,0.8901233673095703,0.8951756358146667,0.9000760316848755,0.9000760316848755
4096,3,contraction_slack,384,0.09992396831512451,0.09992396831512451,0.10482436418533325,0.10987663269042969,0.11565983295440674,0.12265223264694214,0.12265223264694214
4096,3,mu,384,1.189270606283783,1.1950883330144422,1.3221867983605444,1.4572150438055644,1.5534645722762095,1.6630053150935415,1.6665959280468794
4096,3,state_ratio,384,0.4343588552498418,0.43519417055534,0.46993015499906204,0.5280607724958373,0.6196729659548776,0.725113826344645,0.7300380894066456
4096,3,adjoint_ratio,384,0.4935507031437715,0.49595203570180946,0.4990662044889879,0.5025480782021999,0.5068308820908762,0.5100384015687316,0.5122958455219097
4096,3,state_bound_usage,384,0.6017528144816737,0.6032102253917616,0.6558465675072814,0.7803763685643095,0.8672263345462912,0.8904293555227956,0.8921195875500412
4096,3,adjoint_bound_usage,384,0.591961683569615,0.6011168029561237,0.6677298195242636,0.7322310076510856,0.7819103114115302,0.8367598213521635,0.8382673871272616
4096,4,q,384,0.8828477263450623,0.8828477263450623,0.8863855004310608,0.8913772702217102,0.8972045183181763,0.8991700410842896,0.8991700410842896
4096,4,contraction_slack,384,0.10082995891571045,0.10082995891571045,0.10279548168182373,0.1086227297782898,0.11361449956893921,0.11715227365493774,0.11715227365493774
4096,4,mu,384,1.2355965664659347,1.2367623508118513,1.2629357546585864,1.4584412367839577,1.6217985492793199,1.6331692486516154,1.6342194481352317
4096,4,state_ratio,384,0.46843011899098985,0.47031024950289,0.49264376101594315,0.531083607359776,0.5939575862409477,0.6118482749485725,0.6156732037819531
4096,4,adjoint_ratio,384,0.4943982698349594,0.4958445791849646,0.49864434779622596,0.5026491416749759,0.5074847109407072,0.5111657931072243,0.5129235676956965
4096,4,state_bound_usage,384,0.6646484835026609,0.6660167251052678,0.6834791040574789,0.7605686258350428,0.8479798112730642,0.8752484362446541,0.875575932244187
4096,4,adjoint_bound_usage,384,0.6133593248011054,0.6232469545113217,0.6359850739652954,0.732906510657293,0.8118226785200899,0.8185049702891339,0.8205940038301787
4096,5,q,384,0.8868122100830078,0.8868122100830078,0.8875082731246948,0.8911207616329193,0.8946085572242737,0.8959724307060242,0.8959724307060242
4096,5,contraction_slack,384,0.10402756929397583,0.10402756929397583,0.10539144277572632,0.10887923836708069,0.11249172687530518,0.11318778991699219,0.11318778991699219
4096,5,mu,384,1.2448052468226174,1.246705721799607,1.3204206770978733,1.4708172280561391,1.5610400868849459,1.6288442011732855,1.6331349149985828
4096,5,state_ratio,384,0.4667618642646801,0.46832728210528607,0.4760279251769098,0.5118625946663462,0.5787622758277534,0.5941815661645272,0.5976880639913185
4096,5,adjoint_ratio,384,0.4942644657370687,0.4958841245993736,0.49854326171819663,0.5029026274746959,0.5077084336739328,0.5109756452733186,0.5135992352667578
4096,5,state_bound_usage,384,0.6577041685202151,0.6608728323186959,0.6777985779708839,0.756767184998888,0.8473999179759636,0.8681157188084494,0.8710024283190506
4096,5,adjoint_bound_usage,384,0.621808057010076,0.6285829754151955,0.6674583677921059,0.7396002276785822,0.7859782352513623,0.8136614905710758,0.8167178479865167
4096,6,q,384,0.883212149143219,0.883212149143219,0.8889557123184204,0.8931784629821777,0.8978046178817749,0.9001852869987488,0.9001852869987488
4096,6,contraction_slack,384,0.09981471300125122,0.09981471300125122,0.1021953821182251,0.10682153701782227,0.11104428768157959,0.116787850856781,0.116787850856781
4096,6,mu,384,1.2274997769770466,1.230814878031272,1.3742181499685955,1.4540125223500273,1.6362266512891148,1.7284411137578486,1.73128245912042
4096,6,state_ratio,384,0.4544256215333493,0.4576548662610305,0.4748926145856451,0.539482386662211,0.6000309124802014,0.6156257831145395,0.6166113266021795
4096,6,adjoint_ratio,384,0.49342761542888286,0.4953445529812503,0.49867603384093495,0.502256616983499,0.5072794320093242,0.51253639047222,0.513409792106251
4096,6,state_bound_usage,384,0.6465177340525103,0.6507392420377862,0.6853380631720533,0.8051646877129883,0.8657551529953429,0.8850881625585675,0.8858919150925776
4096,6,adjoint_bound_usage,384,0.6247882336152935,0.6290795942541576,0.6914776276342642,0.7315764981358387,0.8193329108523421,0.8646224926562339,0.8678243695035741
